gameId,actionNumber,teamId,personId,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,location,actionType,subType,shotValue,actionId,scoreDiff,clutchFlag
0022400216,74,1610612758,201942,D. DeRozan,-105,72,13,1,1,20,17,v,Made Shot,Step Back Jump shot,2,50,-5.0,0
0022400232,66,1610612759,1628380,Z. Collins,17,23,3,1,1,11,6,v,Made Shot,Driving Layup Shot,2,50,0.0,0
0022400386,67,1610612757,1629028,D. Ayton,-17,17,2,1,1,12,9,v,Made Shot,Alley Oop Dunk Shot,2,50,0.0,0
0022400441,68,1610612750,203497,R. Gobert,-5,7,1,1,1,12,21,h,Made Shot,Layup Shot,2,50,-11.0,0
0022400475,75,1610612759,203084,H. Barnes,238,32,24,0,1,0,0,v,Missed Shot,Running Jump Shot,3,50,0.0,0
0022400484,71,1610612743,1631124,J. Strawther,74,248,26,0,1,0,0,v,Missed Shot,Jump Shot,3,50,2.0,0
0022400516,63,1610612749,1627752,T. Prince,-235,61,24,1,1,13,13,h,Made Shot,Jump Shot,3,50,-4.0,0
0022400537,71,1610612759,1630170,D. Vassell,-23,77,8,1,1,16,14,v,Made Shot,Pullup Jump shot,2,50,-3.0,0
0022400552,68,1610612747,1630559,A. Reaves,-7,195,20,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,50,0.0,0
0022400582,71,1610612759,1629640,K. Johnson,-179,161,24,1,1,18,13,h,Made Shot,Jump Shot,3,50,2.0,0
0022400592,71,1610612748,1628389,B. Adebayo,12,12,2,0,1,0,0,h,Missed Shot,Hook Shot,2,50,0.0,0
0022400671,69,1610612746,202695,K. Leonard,-23,10,3,0,1,0,0,v,Missed Shot,Driving Reverse Layup Shot,2,50,0.0,0
0022400684,68,1610612759,203084,H. Barnes,-1,15,2,1,1,19,13,h,Made Shot,Driving Dunk Shot,2,50,0.0,0
0022400693,67,1610612748,1628389,B. Adebayo,-140,-18,14,0,1,0,0,v,Missed Shot,Jump Shot,2,50,2.0,0
0022400703,67,1610612763,1629630,J. Morant,-224,15,0,1,1,14,15,h,Made Shot,Jump Shot,3,50,-4.0,0
0022400719,71,1610612759,101108,C. Paul,-64,252,26,1,1,18,22,v,Made Shot,Jump Shot,3,50,0.0,0
0022400734,65,1610612759,1628368,D. Fox,-11,259,26,1,1,17,10,v,Made Shot,Jump Shot,3,50,-7.0,0
0022400757,71,1610612759,1641705,V. Wembanyama,64,283,29,1,1,10,18,v,Made Shot,Jump Shot,3,50,0.0,0
0022400769,66,1610612759,1628368,D. Fox,-122,170,21,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,50,-4.0,0
0022400802,62,1610612765,1641709,A. Thompson,0,0,0,1,1,9,19,v,Made Shot,Putback Dunk Shot,2,50,0.0,0
0022400871,71,1610612759,1642264,S. Castle,5,91,9,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,50,-8.0,0
0022400910,64,1610612759,101108,C. Paul,86,145,17,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,50,0.0,0
0022400925,72,1610612759,1631110,J. Sochan,10,25,3,0,1,0,0,v,Missed Shot,Cutting Layup Shot,2,50,0.0,0
0022400937,65,1610612742,1630230,N. Marshall,56,29,6,0,1,0,0,v,Missed Shot,Driving Floating Bank Jump Shot,2,50,2.0,0
0022400988,69,1610612759,1630170,D. Vassell,-126,257,29,0,1,0,0,h,Missed Shot,Pullup Jump shot,3,50,1.0,0
0022401033,62,1610612759,202687,B. Biyombo,0,0,0,0,1,0,0,v,Missed Shot,Tip Layup Shot,2,50,0.0,0
0022401046,72,1610612765,202699,T. Harris,23,11,3,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,50,-1.0,0
0022401197,69,1610612761,1630658,C. Castleton,40,101,11,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,50,0.0,0
0022400074,72,1610612759,101108,C. Paul,188,167,25,0,1,0,0,v,Missed Shot,Step Back Jump shot,3,54,-2.0,0
0022400094,74,1610612745,1628415,D. Brooks,223,12,0,1,1,23,19,v,Made Shot,Jump Shot,3,54,-7.0,0
0022400109,73,1610612745,1631095,J. Smith Jr.,-233,1,0,0,1,0,0,v,Missed Shot,Jump Shot,3,54,0.0,0
0022400168,69,1610612746,1627826,I. Zubac,-114,44,12,0,1,0,0,h,Missed Shot,Turnaround Hook Shot,2,54,-9.0,0
0022400173,67,1610612745,1630578,A. Sengun,-13,-4,1,0,1,0,0,h,Missed Shot,Running Layup Shot,2,54,0.0,0
0022400183,75,1610612759,1631103,M. Branham,4,63,6,1,1,15,15,h,Made Shot,Floating Jump shot,2,54,0.0,0
0022400313,74,1610612759,203084,H. Barnes,-27,5,3,1,1,20,18,v,Made Shot,Reverse Layup Shot,2,54,0.0,0
0022400331,64,1610612741,1630581,J. Giddey,-29,69,7,0,1,0,0,v,Missed Shot,Driving Floating Bank Jump Shot,2,54,8.0,0
0022400337,71,1610612758,201942,D. DeRozan,76,46,9,1,1,15,14,v,Made Shot,Fadeaway Bank shot,2,54,0.0,0
0022400354,65,1610612759,1628380,Z. Collins,0,0,0,0,1,0,0,h,Missed Shot,Tip Layup Shot,2,54,0.0,0
0022400370,77,1610612759,1631110,J. Sochan,0,0,0,0,1,0,0,h,Missed Shot,Tip Layup Shot,2,54,7.0,0
0022400394,66,1610612759,203084,H. Barnes,-222,120,25,0,1,0,0,v,Missed Shot,Jump Shot,3,54,-3.0,0
0022400405,69,1610612752,1628384,O. Anunoby,2,8,1,0,1,0,0,h,Missed Shot,Cutting Dunk Shot,2,54,-1.0,0
0022400421,71,1610612759,1629640,K. Johnson,-56,105,12,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,54,-3.0,0
0022400451,68,1610612759,1628380,Z. Collins,45,75,9,0,1,0,0,h,Missed Shot,Floating Jump shot,2,54,4.0,0
0022400475,79,1610612743,1631128,C. Braun,-1,17,2,1,1,13,19,h,Made Shot,Running Dunk Shot,2,54,0.0,0
0022400484,75,1610612759,1630170,D. Vassell,9,13,2,1,1,10,10,h,Made Shot,Driving Finger Roll Layup Shot,2,54,0.0,0
0022400516,70,1610612759,1630170,D. Vassell,39,148,15,1,1,13,15,v,Made Shot,Jump Shot,2,54,0.0,0
0022400592,75,1610612748,202710,J. Butler III,26,88,9,0,1,0,0,h,Missed Shot,Turnaround Fadeaway shot,2,54,0.0,0
0022400621,74,1610612759,1629640,K. Johnson,-43,35,6,0,1,0,0,v,Missed Shot,Running Finger Roll Layup Shot,2,54,1.0,0
0022400743,72,1610612753,1631094,P. Banchero,-34,194,20,1,1,11,11,h,Made Shot,Step Back Jump shot,2,54,0.0,0
0022400795,70,1610612759,1631110,J. Sochan,-1,5,1,1,1,15,7,h,Made Shot,Driving Dunk Shot,2,54,6.0,0
0022400818,70,1610612740,1642274,Y. Missi,-5,8,1,0,1,0,0,h,Missed Shot,Cutting Dunk Shot,2,54,0.0,0
0022400863,72,1610612763,1628379,L. Kennard,-66,49,8,1,1,15,14,h,Made Shot,Driving Floating Bank Jump Shot,2,54,0.0,0
0022400871,76,1610612759,203084,H. Barnes,222,50,0,0,1,0,0,h,Missed Shot,Step Back Jump shot,3,54,0.0,0
0022400910,68,1610612759,1628368,D. Fox,54,122,13,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,54,0.0,0
0022400937,70,1610612759,1630170,D. Vassell,12,17,2,1,1,15,14,h,Made Shot,Driving Layup Shot,2,54,0.0,0
0022400973,76,1610612740,1631255,K. Matković,-10,78,8,0,1,0,0,v,Missed Shot,Floating Jump shot,2,54,3.0,0
0022400988,73,1610612759,1630577,J. Champagnie,-175,218,28,1,1,22,21,h,Made Shot,Step Back Jump shot,3,54,0.0,0
0022401003,68,1610612759,1630170,D. Vassell,1,107,11,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,54,0.0,0
0022401059,67,1610612759,1642264,S. Castle,-201,188,28,0,1,0,0,v,Missed Shot,Jump Shot,3,54,4.0,0
0022401080,69,1610612759,1630170,D. Vassell,67,162,18,1,1,10,15,h,Made Shot,Pullup Jump shot,2,54,-6.0,0
0022401086,76,1610612744,203110,D. Green,-136,218,26,1,1,9,22,v,Made Shot,Jump Shot,3,54,13.0,0
0022401110,70,1610612759,101108,C. Paul,-79,141,16,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,54,7.0,0
0022401124,78,1610612759,101108,C. Paul,99,136,17,0,1,0,0,h,Missed Shot,Step Back Jump shot,2,54,-6.0,0
0022401139,70,1610612759,1630170,D. Vassell,230,65,24,0,1,0,0,v,Missed Shot,Step Back Jump shot,3,54,0.0,0
0022401155,72,1610612759,101108,C. Paul,123,6,12,1,1,16,18,v,Made Shot,Fadeaway Jump Shot,2,54,0.0,0
0022401163,75,1610612744,1630541,M. Moody,-8,7,1,0,1,0,0,h,Missed Shot,Tip Layup Shot,2,54,3.0,0
0022401197,73,1610612759,1642264,S. Castle,17,10,2,0,1,0,0,h,Missed Shot,Running Layup Shot,2,54,0.0,0
0022400025,73,1610612759,203084,H. Barnes,-28,13,3,1,1,15,19,h,Made Shot,Layup Shot,2,56,-6.0,0
0022400094,77,1610612745,1630224,J. Green,-108,238,26,1,1,25,22,v,Made Shot,Pullup Jump shot,3,56,-4.0,0
0022400109,75,1610612759,1628380,Z. Collins,227,75,24,1,1,10,16,h,Made Shot,Jump Shot,3,56,0.0,0
0022400173,69,1610612745,1631095,J. Smith Jr.,17,37,4,1,1,13,6,h,Made Shot,Putback Layup Shot,2,56,0.0,0
0022400216,82,1610612759,1629640,K. Johnson,-228,41,0,0,1,0,0,h,Missed Shot,Jump Shot,3,56,3.0,0
0022400224,76,1610612759,1628380,Z. Collins,222,36,0,0,1,0,0,h,Missed Shot,Jump Shot,3,56,10.0,0
0022400296,79,1610612759,1641705,V. Wembanyama,-99,115,15,0,1,0,0,h,Missed Shot,Fadeaway Jump Shot,2,56,-1.0,0
0022400331,66,1610612759,101108,C. Paul,-97,134,17,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,56,0.0,0
0022400354,67,1610612759,101108,C. Paul,-55,242,25,1,1,15,12,h,Made Shot,Jump Shot,3,56,0.0,0
0022400394,69,1610612755,203954,J. Embiid,-119,73,14,0,1,0,0,h,Missed Shot,Fadeaway Jump Shot,2,56,0.0,0
0022400441,77,1610612750,1630162,A. Edwards,74,242,25,0,1,0,0,h,Missed Shot,Step Back Jump shot,3,56,-9.0,0
0022400451,70,1610612746,201935,J. Harden,15,6,2,1,1,14,8,v,Made Shot,Driving Layup Shot,2,56,0.0,0
0022400537,78,1610612759,1631110,J. Sochan,-229,6,0,0,1,0,0,v,Missed Shot,Jump Shot,3,56,-2.0,0
0022400582,78,1610612759,1629646,C. Bassey,12,6,1,0,1,0,0,h,Missed Shot,Cutting Layup Shot,2,56,5.0,0
0022400592,77,1610612759,203084,H. Barnes,93,62,11,0,1,0,0,v,Missed Shot,Turnaround Fadeaway shot,2,56,0.0,0
0022400621,77,1610612754,1630169,T. Haliburton,183,181,26,0,1,0,0,h,Missed Shot,Turnaround Jump Shot,3,56,0.0,0
0022400769,72,1610612759,1628368,D. Fox,22,4,2,1,1,16,12,v,Made Shot,Putback Layup Shot,2,56,0.0,0
0022400802,73,1610612759,1642264,S. Castle,5,5,1,1,1,11,19,h,Made Shot,Driving Layup Shot,2,56,-10.0,0
0022400863,76,1610612763,1641744,Z. Edey,-23,12,3,1,1,17,16,h,Made Shot,Layup Shot,2,56,1.0,0
0022400888,69,1610612759,1629640,K. Johnson,2,17,2,1,1,15,9,h,Made Shot,Running Alley Oop Dunk Shot,2,56,0.0,0
0022400973,78,1610612759,1629640,K. Johnson,49,50,7,1,1,15,14,h,Made Shot,Driving Floating Jump Shot,2,56,0.0,0
0022401003,72,1610612759,1629640,K. Johnson,0,0,0,0,1,0,0,h,Missed Shot,Tip Layup Shot,2,56,0.0,0
0022401033,71,1610612761,1642347,J. Shead,126,209,24,1,1,10,11,h,Made Shot,Step Back Jump shot,3,56,0.0,0
0022401046,82,1610612759,101108,C. Paul,-135,237,27,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,56,0.0,0
0022401059,69,1610612739,1629636,D. Garland,-29,17,3,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,56,0.0,0
0022401110,72,1610612743,1630192,Z. Nnaji,-27,9,3,0,1,0,0,h,Missed Shot,Cutting Layup Shot,2,56,0.0,0
0022401124,80,1610612759,1630170,D. Vassell,4,255,26,1,1,22,25,h,Made Shot,Jump Shot,3,56,0.0,0
0022401139,72,1610612757,1630625,D. Banton,102,43,11,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,56,0.0,0
0022401163,77,1610612759,1642264,S. Castle,49,93,11,1,1,17,10,v,Made Shot,Pullup Jump shot,2,56,0.0,0
0022401197,75,1610612761,1630534,O. Agbaji,-184,201,27,0,1,0,0,v,Missed Shot,Jump Shot,3,56,0.0,0
0022400015,79,1610612759,1642264,S. Castle,127,244,28,1,1,22,10,h,Made Shot,Jump Shot,3,58,0.0,0
0022400130,74,1610612762,1641718,K. George,-55,27,6,1,1,11,13,h,Made Shot,Driving Finger Roll Layup Shot,2,58,-2.0,0
0022400168,76,1610612759,101108,C. Paul,11,168,17,1,1,10,24,v,Made Shot,Pullup Jump shot,2,58,0.0,0
0022400216,85,1610612758,201942,D. DeRozan,-142,47,15,0,1,0,0,v,Missed Shot,Turnaround Jump Shot,2,58,0.0,0
0022400224,78,1610612759,203084,H. Barnes,-140,214,26,1,1,25,9,h,Made Shot,Jump Shot,3,58,0.0,0
0022400262,86,1610612762,1630548,J. Juzang,154,207,26,1,1,13,19,v,Made Shot,Jump Shot,3,58,0.0,0
0022400354,71,1610612759,1630577,J. Champagnie,163,194,25,0,1,0,0,h,Missed Shot,Jump Shot,3,58,3.0,0
0022400386,77,1610612757,1641739,T. Camara,223,10,0,0,1,0,0,v,Missed Shot,Jump Shot,3,58,-3.0,0
0022400394,71,1610612759,1631110,J. Sochan,51,24,6,1,1,13,13,v,Made Shot,Driving Layup Shot,2,58,0.0,0
0022400441,79,1610612759,203084,H. Barnes,-154,199,25,0,1,0,0,v,Missed Shot,Jump Shot,3,58,0.0,0
0022400451,73,1610612746,1627826,I. Zubac,-70,7,7,0,1,0,0,v,Missed Shot,Turnaround Hook Shot,2,58,-6.0,0
0022400484,80,1610612759,203084,H. Barnes,130,237,27,0,1,0,0,h,Missed Shot,Jump Shot,3,58,-1.0,0
0022400537,80,1610612759,101108,C. Paul,-178,192,26,1,1,18,17,v,Made Shot,Step Back Jump shot,3,58,0.0,0
0022400552,77,1610612759,1629640,K. Johnson,17,17,2,1,1,14,18,v,Made Shot,Running Layup Shot,2,58,0.0,0
0022400582,80,1610612763,1642377,J. Wells,-173,183,25,0,1,0,0,v,Missed Shot,Running Jump Shot,3,58,0.0,0
0022400592,79,1610612748,1629639,T. Herro,26,16,3,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,58,0.0,0
0022400671,78,1610612746,201935,J. Harden,-15,1,2,1,1,14,15,v,Made Shot,Running Layup Shot,2,58,-1.0,0
0022400703,79,1610612759,1630170,D. Vassell,-113,14,11,1,1,17,17,v,Made Shot,Pullup Jump shot,2,58,1.0,0
0022400743,76,1610612759,203084,H. Barnes,227,50,0,1,1,11,14,v,Made Shot,Jump Shot,3,58,0.0,0
0022400757,84,1610612759,1641705,V. Wembanyama,-152,13,15,1,1,10,23,v,Made Shot,Fadeaway Jump Shot,2,58,8.0,0
0022400863,80,1610612763,1642377,J. Wells,-170,207,27,1,1,20,18,h,Made Shot,Pullup Jump shot,3,58,1.0,0
0022400871,80,1610612760,1641717,C. Wallace,-205,153,26,0,1,0,0,v,Missed Shot,Running Jump Shot,3,58,0.0,0
0022400937,75,1610612742,203915,S. Dinwiddie,-27,252,25,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,58,-1.0,0
0022401003,74,1610612752,1628384,O. Anunoby,-17,0,2,0,1,0,0,v,Missed Shot,Running Layup Shot,2,58,0.0,0
0022401046,85,1610612765,203471,D. Schröder,-16,21,3,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,58,0.0,0
0022401080,74,1610612738,201950,J. Holiday,225,13,0,1,1,12,18,v,Made Shot,Jump Shot,3,58,5.0,0
0022401139,74,1610612759,1629640,K. Johnson,-228,64,24,0,1,0,0,v,Missed Shot,Jump Shot,3,58,0.0,0
0022401197,77,1610612759,1642264,S. Castle,2,1,0,1,1,17,14,h,Made Shot,Driving Dunk Shot,2,58,0.0,0
0022401215,84,1610612757,1641739,T. Camara,180,221,29,0,1,0,0,h,Missed Shot,Running Pull-Up Jump Shot,3,58,-3.0,0
0022401218,75,1610612759,1641705,V. Wembanyama,-7,52,5,1,1,13,12,h,Made Shot,Running Layup Shot,2,58,2.0,0
0022400038,82,1610612762,1629234,D. Eubanks,-40,9,4,1,1,23,15,h,Made Shot,Alley Oop Dunk Shot,2,61,4.0,0
0022400057,81,1610612759,1642264,S. Castle,26,26,4,1,1,19,16,v,Made Shot,Driving Layup Shot,2,61,-8.0,0
0022400094,82,1610612759,1629640,K. Johnson,-224,-17,0,1,1,28,22,h,Made Shot,Jump Shot,3,61,3.0,0
0022400146,80,1610612759,1628380,Z. Collins,-172,178,25,1,1,20,19,h,Made Shot,Jump Shot,3,61,-1.0,0
0022400232,81,1610612742,202681,K. Irving,16,42,4,0,1,0,0,h,Missed Shot,Driving Finger Roll Layup Shot,2,61,5.0,0
0022400262,90,1610612762,1628381,J. Collins,-233,39,24,0,1,0,0,v,Missed Shot,Jump Shot,3,61,6.0,0
0022400405,76,1610612752,1626157,K. Towns,-1,250,25,0,1,0,0,h,Missed Shot,Jump Shot,3,61,0.0,0
0022400421,80,1610612759,1629640,K. Johnson,11,33,3,0,1,0,0,v,Missed Shot,Cutting Layup Shot,2,61,0.0,0
0022400451,77,1610612746,1627739,K. Dunn,-136,231,27,1,1,18,11,v,Made Shot,Jump Shot,3,61,0.0,0
0022400475,90,1610612743,201566,R. Westbrook,-45,124,13,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,61,-6.0,0
0022400537,84,1610612747,1629029,L. Dončić,116,253,28,0,1,0,0,h,Missed Shot,Jump Shot,3,61,1.0,0
0022400552,83,1610612747,1627827,D. Finney-Smith,-230,22,0,1,1,20,21,h,Made Shot,Jump Shot,3,61,-4.0,0
0022400567,87,1610612759,1630170,D. Vassell,83,168,19,0,1,0,0,h,Missed Shot,Jump Shot,2,61,0.0,0
0022400592,83,1610612748,1629312,H. Highsmith,-115,47,12,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,61,0.0,0
0022400633,87,1610612754,1628418,T. Bryant,-44,32,5,1,1,18,23,v,Made Shot,Layup Shot,2,61,5.0,0
0022400671,84,1610612759,101108,C. Paul,-234,20,0,1,1,20,17,h,Made Shot,Pullup Jump shot,3,61,-1.0,0
0022400693,81,1610612748,1628389,B. Adebayo,20,25,3,1,1,19,17,v,Made Shot,Driving Layup Shot,2,61,-3.0,0
0022400734,82,1610612766,203552,S. Curry,76,242,25,1,1,22,10,h,Made Shot,Jump Shot,3,61,7.0,0
0022400743,82,1610612753,1631094,P. Banchero,-51,39,6,0,1,0,0,h,Missed Shot,Driving Floating Jump Shot,2,61,-3.0,0
0022400757,88,1610612759,101108,C. Paul,-56,256,26,1,1,10,26,v,Made Shot,Pullup Jump shot,3,61,13.0,0
0022400769,82,1610612738,1630202,P. Pritchard,-232,50,24,0,1,0,0,h,Missed Shot,Jump Shot,3,61,4.0,0
0022400795,78,1610612759,1642264,S. Castle,-223,75,24,0,1,0,0,h,Missed Shot,Running Jump Shot,3,61,8.0,0
0022400844,86,1610612745,1630578,A. Sengun,-4,32,3,0,1,0,0,h,Missed Shot,Putback Layup Shot,2,61,16.0,0
0022400964,85,1610612766,203994,J. Nurkić,-4,60,6,1,1,20,27,v,Made Shot,Driving Floating Jump Shot,2,61,8.0,0
0022400973,84,1610612740,1630530,T. Murphy III,-62,43,8,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,61,-1.0,0
0022400988,80,1610612753,1628976,W. Carter Jr.,104,111,15,0,1,0,0,v,Missed Shot,Jump Shot,2,61,-1.0,0
0022401003,77,1610612752,1630540,M. McBride,-235,-6,24,0,1,0,0,v,Missed Shot,Jump Shot,3,61,0.0,0
0022401033,77,1610612759,1630170,D. Vassell,116,226,25,1,1,10,14,v,Made Shot,Running Pull-Up Jump Shot,3,61,1.0,0
0022401086,87,1610612759,1629640,K. Johnson,17,9,2,1,1,13,24,h,Made Shot,Driving Layup Shot,2,61,-13.0,0
0022401124,86,1610612759,1631104,B. Wesley,107,227,25,0,1,0,0,h,Missed Shot,Jump Shot,3,61,-3.0,0
0022401197,83,1610612761,1642419,J. Battle,-235,47,24,1,1,17,17,v,Made Shot,Jump Shot,3,61,-3.0,0
0022400025,89,1610612760,1630598,A. Wiggins,-29,9,3,1,1,15,21,v,Made Shot,Layup Shot,2,63,4.0,0
0022400173,82,1610612759,1642264,S. Castle,-9,83,8,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,63,-7.0,0
0022400183,86,1610612757,1630166,D. Avdija,-225,64,0,0,1,0,0,v,Missed Shot,Jump Shot,3,63,0.0,0
0022400197,85,1610612759,1628380,Z. Collins,44,16,5,0,1,0,0,h,Missed Shot,Driving Layup Shot,2,63,0.0,0
0022400224,88,1610612764,202685,J. Valančiūnas,-16,8,2,1,1,25,11,v,Made Shot,Reverse Layup Shot,2,63,-16.0,0
0022400262,92,1610612759,1629640,K. Johnson,-135,216,25,0,1,0,0,h,Missed Shot,Running Jump Shot,3,63,0.0,0
0022400313,86,1610612759,203084,H. Barnes,20,24,3,0,1,0,0,v,Missed Shot,Layup Shot,2,63,-2.0,0
0022400331,75,1610612759,1630170,D. Vassell,123,136,18,0,1,0,0,h,Missed Shot,Pullup Jump shot,2,63,0.0,0
0022400337,87,1610612758,201942,D. DeRozan,-100,31,10,1,1,18,16,v,Made Shot,Step Back Jump shot,2,63,-1.0,0
0022400370,88,1610612737,1642258,Z. Risacher,-27,21,3,0,1,0,0,v,Missed Shot,Driving Layup Shot,2,63,-8.0,0
0022400386,85,1610612759,1629646,C. Bassey,7,96,10,0,1,0,0,h,Missed Shot,Floating Jump shot,2,63,0.0,0
0022400421,82,1610612759,1629640,K. Johnson,0,0,0,0,1,0,0,v,Missed Shot,Tip Layup Shot,2,63,0.0,0
0022400475,92,1610612759,1628380,Z. Collins,-20,80,8,1,1,13,21,v,Made Shot,Driving Hook Shot,2,63,0.0,0
0022400516,81,1610612759,1629646,C. Bassey,45,101,11,1,1,15,19,v,Made Shot,Floating Jump shot,2,63,2.0,0
0022400537,86,1610612759,101108,C. Paul,69,126,14,0,1,0,0,v,Missed Shot,Pullup Jump shot,2,63,0.0,0
0022400567,89,1610612763,1630583,S. Aldama,-233,20,0,1,1,14,19,v,Made Shot,Jump Shot,3,63,0.0,0
0022400621,89,1610612759,1630170,D. Vassell,-174,20,18,0,1,0,0,v,Missed Shot,Jump Shot,2,63,0.0,0
0022400684,85,1610612759,203084,H. Barnes,-126,226,26,0,1,0,0,h,Missed Shot,Jump Shot,3,63,8.0,0
0022400743,84,1610612759,203084,H. Barnes,25,257,26,1,1,11,17,v,Made Shot,Jump Shot,3,63,0.0,0
0022400769,84,1610612759,203084,H. Barnes,136,231,27,0,1,0,0,v,Missed Shot,Jump Shot,3,63,0.0,0
0022400795,80,1610612756,203078,B. Beal,2,11,1,1,1,15,9,v,Made Shot,Driving Layup Shot,2,63,0.0,0
0022400988,82,1610612759,1630577,J. Champagnie,-156,220,27,0,1,0,0,h,Missed Shot,Jump Shot,3,63,0.0,0
0022401018,87,1610612759,1630170,D. Vassell,225,62,0,1,1,22,20,h,Made Shot,Jump Shot,3,63,0.0,0
0022401080,81,1610612759,203084,H. Barnes,-17,11,2,1,1,14,19,h,Made Shot,Driving Layup Shot,2,63,-6.0,0
0022401139,81,1610612757,1630625,D. Banton,-9,8,1,1,1,15,13,h,Made Shot,Driving Layup Shot,2,63,0.0,0
0022401182,78,1610612759,202687,B. Biyombo,-4,33,3,1,1,16,21,v,Made Shot,Cutting Layup Shot,2,63,0.0,0
0022401197,86,1610612759,1629640,K. Johnson,27,19,3,1,1,19,17,h,Made Shot,Driving Floating Jump Shot,2,63,0.0,0
0022400015,89,1610612759,1629640,K. Johnson,70,268,28,0,1,0,0,h,Missed Shot,Jump Shot,3,64,12.0,0
0022400025,91,1610612759,1630200,T. Jones,224,-11,0,1,1,18,21,h,Made Shot,Jump Shot,3,64,-6.0,0
0022400094,86,1610612759,203084,H. Barnes,39,24,5,1,1,30,22,h,Made Shot,Driving Floating Bank Jump Shot,2,64,6.0,0
0022400125,78,1610612759,1628380,Z. Collins,-55,248,25,0,1,0,0,v,Missed Shot,Jump Shot,3,64,-3.0,0
0022400216,92,1610612758,1628989,K. Huerter,172,197,26,0,1,0,0,v,Missed Shot,Pullup Jump shot,3,64,0.0,0
0022400224,89,1610612759,1628380,Z. Collins,-2,71,7,0,1,0,0,h,Missed Shot,Turnaround Hook Shot,2,64,14.0,0
0022400269,88,1610612744,203110,D. Green,2,12,1,0,1,0,0,v,Missed Shot,Cutting Layup Shot,2,64,3.0,0
0022400296,91,1610612747,1629060,R. Hachimura,18,146,15,0,1,0,0,v,Missed Shot,Turnaround Jump Shot,2,64,0.0,0
0022400337,88,1610612759,1629640,K. Johnson,-233,107,26,0,1,0,0,h,Missed Shot,Jump Shot,3,64,2.0,0
0022400354,81,1610612740,1627749,D. Murray,-22,49,5,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,64,0.0,0
0022400475,94,1610612743,203999,N. Jokić,135,230,27,0,1,0,0,h,Missed Shot,Jump Shot,3,64,-8.0,0
0022400484,88,1610612759,1628380,Z. Collins,-2,17,2,1,1,12,14,h,Made Shot,Cutting Dunk Shot,2,64,0.0,0
0022400498,85,1610612759,1630170,D. Vassell,138,221,26,0,1,0,0,v,Missed Shot,Running Jump Shot,3,64,8.0,0
0022400552,87,1610612747,203076,A. Davis,-129,243,28,0,1,0,0,h,Missed Shot,Jump Shot,3,64,-1.0,0
0022400567,91,1610612759,1629640,K. Johnson,59,52,8,1,1,16,19,h,Made Shot,Driving Floating Jump Shot,2,64,-5.0,0
0022400592,86,1610612748,1629130,D. Robinson,-76,34,8,0,1,0,0,h,Missed Shot,Fadeaway Jump Shot,2,64,0.0,0
0022400633,91,1610612754,1630169,T. Haliburton,0,69,7,0,1,0,0,v,Missed Shot,Driving Floating Jump Shot,2,64,5.0,0
0022400703,88,1610612763,1629630,J. Morant,12,11,2,0,1,0,0,h,Missed Shot,Running Finger Roll Layup Shot,2,64,0.0,0
0022400719,94,1610612737,1629631,D. Hunter,-235,41,24,0,1,0,0,h,Missed Shot,Jump Shot,3,64,-4.0,0
0022400734,87,1610612766,203552,S. Curry,232,75,24,0,1,0,0,h,Missed Shot,Jump Shot,3,64,12.0,0
0022400795,82,1610612759,1630170,D. Vassell,-5,26,3,1,1,17,9,h,Made Shot,Driving Floating Jump Shot,2,64,6.0,0
0022400833,88,1610612740,1641722,J. Hawkins,223,145,27,0,1,0,0,h,Missed Shot,Jump Shot,3,64,-10.0,0
0022400888,79,1610612751,1629661,C. Johnson,15,4,2,1,1,18,11,v,Made Shot,Reverse Layup Shot,2,64,-6.0,0
0022400925,89,1610612750,1630183,J. McDaniels,36,7,4,0,1,0,0,h,Missed Shot,Layup Shot,2,64,0.0,0
0022401018,89,1610612755,1642348,J. Edwards,-1,148,15,1,1,22,22,v,Made Shot,Pullup Jump shot,2,64,-2.0,0
0022401033,81,1610612761,1630534,O. Agbaji,0,0,0,0,1,0,0,h,Missed Shot,Tip Layup Shot,2,64,-4.0,0
